index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.handelsblatt.com/unternehmen/gasversorgung-steigende-lng-preise-hohe-nachfrage-aus-asien-gefaehrdet-europas-gas-plaene/28461350.html,https://www.handelsblatt.com/unternehmen/gasversorgung-steigende-lng-preise-hohe-nachfrage-aus-asien-gefaehrdet-europas-gas-plaene/28461350.html,0,www.handelsblatt.com,Knappes Flüssigerdgas: LNG-Preise auf Höhenflug,"Die Preise für Flüssigerdgas steigen immer weiter – die Nachfrage ist hoch, das Angebot knapp. Der notwendige Ersatz für Gas aus Russland wird teuer für Europa.",https://www.handelsblatt.com/images/transport-von-fluessigem-erdgas/28461376/7-format2003.jpg,2022-07-01T09:38:29Z,https://web.archive.org/web/20220701093829/https://www.handelsblatt.com/unternehmen/gasversorgung-steigende-lng-preise-hohe-nachfrage-aus-asien-gefaehrdet-europas-gas-plaene/28461350.html,,,de,'Gas'
https://de.rt.com/meinung/142561-was-ware-wenn-deutschen-sanktionen/,https://de.rt.com/meinung/142561-was-ware-wenn-deutschen-sanktionen/,0,de.rt.com,"Was wäre, wenn ... die Deutschen die Sanktionen leid sind? — RT DE","Bisher haben sie alles brav hingenommen, die Deutschen. Nicht nur die ganzen Corona-Maßnahmen, auch die Ankündigung des regierungsamtlich verpassten Kältewinters. Aber was, wenn sich das ändern sollte? Ein Gedankenspiel.",https://web.archive.org/web/20220703185550im_/https://cdni.russiatoday.com/deutsch/images/2022.07/article/62c1bbdab480cc4e75231f08.jpg,2022-07-03T18:55:50Z,https://web.archive.org/web/20220703185550/https://de.rt.com/meinung/142561-was-ware-wenn-deutschen-sanktionen/,,,de,'Kälte'
https://www.abendblatt.de/wirtschaft/article235794977/gas-preisdeckel-ig-metall-chef-joerg-hoffmann-bundesregierung.html,https://www.abendblatt.de/wirtschaft/article235794977/gas-preisdeckel-ig-metall-chef-joerg-hoffmann-bundesregierung.html,0,www.abendblatt.de,Gas: IG-Metall-Chef Hofmann fordert Preisdeckel - Hamburger Abendblatt ,Die Gaspreise explodieren. IG-Metall-Chef Jörg Hofmann fordert einen Preisdeckel – aber nur für einen bestimmten Verbrauch.,https://img.abendblatt.de/img/wirtschaft/crop235794971/5272608839-w820-cv16_9-q85/c6a094cc-fada-11ec-982e-166484c0bb25.jpg,2022-07-04T05:30:00+02:00,https://web.archive.org/web/20220704035355/https://www.abendblatt.de/wirtschaft/article235794977/gas-preisdeckel-ig-metall-chef-joerg-hoffmann-bundesregierung.html,,,de-DE,'Gas'
https://www.spiegel.de/wissenschaft/technik/gas-engpass-und-klimaschutz-ist-atomkraft-die-loesung-podcast-a-da345662-3f64-4a27-991e-1a4d4920e6ed,https://www.spiegel.de/wissenschaft/technik/gas-engpass-und-klimaschutz-ist-atomkraft-die-loesung-podcast-a-da345662-3f64-4a27-991e-1a4d4920e6ed,0,www.spiegel.de,Gas-Engpass und Klimaschutz: Ist Atomkraft die Lösung? – Podcast - DER SPIEGEL,"Durch die Klimakrise und den Ukrainekrieg scheint eine Laufzeitverlängerung deutscher AKW plötzlich wieder vorstellbar. Was spricht dafür, was dagegen?",https://cdn.prod.www.spiegel.de/images/8b789ba0-0160-4d52-9e56-16e11e91013b_w1280_r1.77_fpx50_fpy50.jpg,2022-07-07T06:00:00+02:00,https://web.archive.org/web/20220707040727/https://www.spiegel.de/wissenschaft/technik/gas-engpass-und-klimaschutz-ist-atomkraft-die-loesung-podcast-a-da345662-3f64-4a27-991e-1a4d4920e6ed,,,de,'Gas'
https://www.sueddeutsche.de/bayern/nuernberg-hallenbaeder-schliessung-gaskrise-1.5617556,https://www.sueddeutsche.de/bayern/nuernberg-hallenbaeder-schliessung-gaskrise-1.5617556,0,www.sueddeutsche.de,Gaskrise: Nürnberg macht Hallenbäder dicht - Bayern - SZ.de,"Drei von vier Bäder sollen im Sommer geschlossen werden, um angesichts des drohenden Gasmangels Energie zu sparen. ",https://www.sueddeutsche.de/image/sz.1.5617557/1200x675?v=1657282503,2022-07-08T13:20:47Z,https://web.archive.org/web/20220708132047/https://www.sueddeutsche.de/bayern/nuernberg-hallenbaeder-schliessung-gaskrise-1.5617556,,,de,'Gas'
https://www.wiwo.de/podcast/chefgespraech/podcast-chefgespraech-ich-kann-absolut-nicht-ausschliessen-dass-die-gaspreise-nochmal-nach-oben-gehen/28488942.html,https://www.wiwo.de/podcast/chefgespraech/podcast-chefgespraech-ich-kann-absolut-nicht-ausschliessen-dass-die-gaspreise-nochmal-nach-oben-gehen/28488942.html,0,www.wiwo.de,Podcast Chefgespräch: EnBW-Chef Mastiaux zur Gaspreis-Entwicklung,"EnBW-Chef Frank Mastiaux erzählt im Podcast Chefgespräch, was geschehen muss, damit die Energiewende gelingt, warum der Gasmarkt psychologisch reagiert und wie man dieser Tage mit russischen Geschäftspartnern kommuniziert.",,2022-07-08T14:07:39Z,https://web.archive.org/web/20220708140739/https://www.wiwo.de/podcast/chefgespraech/podcast-chefgespraech-ich-kann-absolut-nicht-ausschliessen-dass-die-gaspreise-nochmal-nach-oben-gehen/28488942.html,,,de,'Gas'
https://de.rt.com/inland/143105-deutsche-industrie-rustet-sich-fur-gasstopp/,https://de.rt.com/inland/143105-deutsche-industrie-rustet-sich-fur-gasstopp/,0,de.rt.com,Deutsche Industrie rüstet sich für Gasstopp — RT DE,"Vertreter der energiehungrigen Branchen der deutschen Industrie bereiten sich auf eine Drosselung oder sogar Einstellung der Gasimporte vor. Die Gassprecher würden aber gefüllt, stellen Wirtschaftswissenschaftler fest. Völlige Entwarnung geben sie jedoch nicht.",https://web.archive.org/web/20220710093822im_/https://cdni.russiatoday.com/deutsch/images/2022.07/article/62ca854348fbef2d6a29d005.jpg,2022-07-10T09:38:22Z,https://web.archive.org/web/20220710093822/https://de.rt.com/inland/143105-deutsche-industrie-rustet-sich-fur-gasstopp/,,,de,'Gas'
https://www.welt.de/wirtschaft/article239842425/Energiekrise-Jetzt-ist-Kreativitaet-gefragt-nicht-gruene-Ideologie.html,https://www.welt.de/wirtschaft/article239842425/Energiekrise-Jetzt-ist-Kreativitaet-gefragt-nicht-gruene-Ideologie.html,0,www.welt.de,Energiekrise: Jetzt ist Kreativität gefragt – nicht grüne Ideologie - WELT,"Im Vergleich zum Vorjahr haben die Bundesbürger ihren Gasverbrauch im Mai bereits um ein Drittel gesenkt. Doch das reicht nicht aus. Jetzt braucht es Ideenreichtum – aber auch Mut aufseiten der Politik, um notfalls gänzlich ohne russisches Gas auszukommen.",https://web.archive.org/web/20220710154825im_/https://img.welt.de/img/wirtschaft/mobile239842423/0821354827-ci16x9-w1200/wunderlich-kombo-strom.jpg,2022-07-10T15:30:22Z,https://web.archive.org/web/20220710154825/https://www.welt.de/wirtschaft/article239842425/Energiekrise-Jetzt-ist-Kreativitaet-gefragt-nicht-gruene-Ideologie.html,,,de,'Gas'
https://www.spiegel.de/politik/deutschland/wir-werden-abwarten-muessen-a-e03ee597-761c-48cf-bba1-9899f01d6962,https://www.spiegel.de/politik/deutschland/wir-werden-abwarten-muessen-a-e03ee597-761c-48cf-bba1-9899f01d6962,0,www.spiegel.de,Robert Habeck über russisches Gas-Aus: »Wir werden abwarten müssen« - DER SPIEGEL,"Auch Wirtschaftsminister Habeck kann nicht sagen, ob Russland bald wieder Gas schickt – und schwört die Deutschen entsprechend auf einen Sparkurs ein.",https://cdn.prod.www.spiegel.de/images/35dd67db-b6bf-4586-96b8-52ec60b6c28a_w1280_r1.77_fpx47.32_fpy44.96.jpg,2022-07-12T06:32:48+02:00,https://web.archive.org/web/20220712043657/https://www.spiegel.de/politik/deutschland/wir-werden-abwarten-muessen-a-e03ee597-761c-48cf-bba1-9899f01d6962,,,de,'Gas'
https://www.focus.de/finanzen/news/frieren-oder-schwitzen-gegen-putin-temperatur-im-job-wird-thema_id_115105375.html,https://www.focus.de/finanzen/news/frieren-oder-schwitzen-gegen-putin-temperatur-im-job-wird-thema_id_115105375.html,0,www.focus.de,Gaskrise: Temperatur im Büro wird zum Thema - „jedes Grad zählt“ - FOCUS online,"Durch die Energiekrise leidet Deutschland unter mangelnden Gas. Sollte Putin den Gashahn zudrehen, könnte es kalt im Winter werden. Unternehmen suchen deswegen händeringend nach Lösungen für ihre Mitarbeiter im Büro.",https://p6.focus.de/img/fotos/id_115119262/arbeit-nicht-zu-kalt-und-nicht-zu-warm-die-ideale-raumtemperatur-im-buero-liegt-zwischen-20-und-24-grad-celsius..jpg?im=Crop%3D%280%2C99%2C800%2C400%29%3BResize%3D%281200%2C627%29&impolicy=perceptual&quality=medium&hash=230cd7ae631cb2a2fcb5c0cf93af2f75a90d5db7b4f3f5c69d55ba843ea0d87f,2022-07-12T16:41:35+02:00,https://web.archive.org/web/20220712153211/https://www.focus.de/finanzen/news/frieren-oder-schwitzen-gegen-putin-temperatur-im-job-wird-thema_id_115105375.html,,,de,'Winter'
